smiles,Serine_threonine-protein_kinase_Aurora-A
CCN1CCC(CC(=O)Nc2n[nH]c3nc(-c4cccs4)c(Br)cc23)CC1,0.0
Cc1nc(Cl)cc(Nc2c[nH]nc2-c2nc3cc(CN4CCOCC4)ccc3[nH]2)n1,1.0
COC(=O)c1cncc(C=Cc2c(C)cc(O)cc2C)c1,0.0
CN(C)C(=O)c1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1,1.0
N#Cc1ccc(-c2nc3sc(Cl)cn3c2C=O)cc1,0.0
CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)NC(=O)N1,0.0
NC(=O)c1cccc2c1Nc1nnc(Cl)cc1C(=O)N2,1.0
Cc1cn2c(-c3cnn(CC(=O)Nc4ccccc4F)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,1.0
CNc1nccc(-c2cccnc2Oc2c(C)cc(Nc3nc4ccccc4[nH]3)c3ccccc23)n1,1.0
COc1cccc(C(CN)Nc2ncnc3c(C(N)=O)cccc23)c1,1.0
CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccnc(N(C)C)c2)c1,1.0
O=[N+]([O-])c1cc2c(C=Cc3ccccc3)n[nH]c2cc1N1CCCC1,1.0
O=C(Nc1ccccc1)Nc1ccc(-c2nn(CCCO)cc2-c2ccnc3[nH]ccc23)cc1,1.0
CN1CCN(CCOc2ccc(-c3cc4c(NCCc5ccc(NC(=O)Nc6ccccc6)cc5)ncnc4o3)cc2)CC1,1.0
CNCC(Nc1ncnc2c(C(N)=O)cc(OC)cc12)c1ccccc1,1.0
CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,1.0
NC(=O)c1cc(OCCN2CCOCC2)cc2c(NCc3cccc(NC(=O)c4ccnc(N5CCCC5)c4)c3)ncnc12,1.0
Nc1n[nH]c2cccc(C(=O)Nc3cccc(CNC(=O)Nc4ccc(F)c(F)c4)c3)c12,0.0
NC(=O)c1cccc2c(N3CCc4ccc([N+](=O)[O-])cc4C3)ncnc12,1.0
Cc1ncc(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cccc34)c2)s1,1.0
CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCNCC3)n2)cc1,1.0
COc1ccccc1C(=O)Nc1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,1.0
O=C(NOCCO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,0.0
CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)nc2)c1,1.0
CN1CCN(c2ccc(Nc3ncc4cc(Oc5c(Cl)cccc5Cl)c(=O)n(C)c4n3)cc2)CC1,0.0
CCCCCc1cc2nn(-c3ccccc3)cc2cn1,0.0
COc1ccc(C(=O)Nc2cccc(CNc3ccnc4c(C(N)=O)cccc34)c2)cc1F,1.0
COc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1OC,1.0
Cc1cc(NC(=O)c2nscc2NCc2ccncc2)ccc1C(F)(F)F,0.0
CCc1ccccc1NC(=O)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,1.0
C=CCN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(Br)cc2)c1,1.0
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,1.0
NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(Cl)c4)c3)ncnc12,1.0
COCCOC1CCC(n2nc(-c3ccc(Nc4nc5cc(Cl)ccc5o4)c(F)c3)c3c(N)ncnc32)CC1,1.0
CN(C)CCOc1cccc(-c2cc3c(NCCc4ccc(NC(=O)Nc5ccccc5)cc4)ncnc3o2)c1,1.0
Nc1nc(-c2ccc3c(c2)C(=Cc2cc(Br)c(O)c(Br)c2)C(=O)N3)cs1,0.0
Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5ccc(N6CCN(C)CC6)cc5)nc34)CC2)no1,1.0
COc1ncc(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cccc34)c2)cn1,1.0
Cc1cc(NC(=O)Nc2ccc(-c3cc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)[nH]n3)cc2Cl)no1,1.0
CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(C(=O)N4CCCN(C)CC4)cc3OC)nc1-2,1.0
CCN1CCC(CNc2nccc(-c3cccnc3Oc3ccc(Nc4nc5ccccc5[nH]4)c4ccccc34)n2)CC1,1.0
O=C(Nc1ccc(Br)cc1)Nc1ccc(CNc2nc3ccc(OCCN4CCOCC4)cc3s2)cc1,0.0
COc1ccc(C(=O)N2c3ccccc3Sc3c(Cl)cncc32)cc1,1.0
O=C(Nc1ccc(Br)cc1)c1cn(-c2ccccc2)nc1-c1ccccc1,0.0
CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(N4CCOCC4)c3)nc1-2,1.0
COc1cc(C=NNc2ncnc3[nH]ncc23)ccc1O,0.0
O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1cccc(F)c1F,1.0
CC(=O)NCc1cccc(-c2c(-c3cnn(C)c3)[nH]c3ncc(Cl)cc23)c1,1.0
N#CCOc1ccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2Br)cc1,1.0
CN(C)CCOc1cc(C(N)=O)c2ncnc(NCc3ccc(C(F)(F)F)cc3)c2c1,0.0
O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCCC4)ccc23)cc1)NC1CCCCC1,1.0
O=C1c2[nH]c3cc(-c4ccco4)nn3c(=O)c2CN1CCc1ccccc1,0.0
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cc(NC(=O)c4ccc(OCCN5CCCC5)cc4)[nH]n3)cc2)no1,1.0
N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2,0.0
CC(=O)c1nn(-c2ccc(C)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,0.0
CC(C)Nc1cc(-c2ccc3c(N)n[nH]c3c2)nc(N)n1,0.0
O=C(Cc1cccs1)Nc1nc2ccccc2s1,1.0
CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccccc1,1.0
COc1ccc(-c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c2c(N)noc12,1.0
CCn1c(-c2nonc2N)nc2ccncc21,0.0
NC(=O)c1cccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)ncnc12,0.0
CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CNC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,1.0
CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C#N)c(F)c2)c1,1.0
COc1cc(Nc2ncnc(N3CCCc4cc(C)ccc43)n2)cc(OC)c1OC,0.0
COc1ccc(C2=C(N3CCc4ccccc43)C(=O)NC2=O)cc1,0.0
O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1ccc(F)c(F)c1,1.0
c1ccc(-c2oc3ncnc(NCCc4ccccn4)c3c2-c2ccccc2)cc1,1.0
CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,1.0
NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(F)cc4)c3)ncnc12,1.0
Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3cccc(F)c3)n2)cc1,0.0
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccccc4)c3)cc12,0.0
Cc1cc(Nc2nc(Sc3ccccc3)nc3ccccc23)n[nH]1,1.0
Cc1cc(Nc2cc(C)c(C#N)c(NCCCCCCO)n2)n[nH]1,1.0
CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(NC(=O)Nc5ccccn5)cc4)n[nH]3)cc2)CC1,1.0
O=C(Nc1cc(CN2CCCC2)cc(C(F)(F)F)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,1.0
COc1ccc(-c2nc3cccnc3[nH]2)cc1,0.0
CC1CCN(CCCOc2ccc3c(Nc4ccc(NC(=O)NC5CCCCC5)cc4)ncnc3c2)CC1,1.0
C#Cc1cc2c(cc1OC)-c1[nH]nc(-c3ccc(C#N)nc3)c1C2,1.0
Cc1ccc(C(=O)NC2CCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,0.0
COc1ccc(C=NNc2[nH]nc(C)c2C(=O)Nc2cccc(OC)c2)cc1,1.0
O=C1NC(=S)SC1=C1C(=O)Nc2ccc(Br)cc21,1.0
NC(=O)c1cccc2c(Nc3cccc(CNC(=O)C4CCCNC4)c3)ncnc12,1.0
CN1CCN(CCCOc2ccc3c(Nc4ccc(NC(=O)NC5CCCCC5)cc4)ncnc3c2)CC1,1.0
NC(=O)c1cccc2c(NC(CNC3CC3)c3ccccc3)ncnc12,1.0
COc1ccccc1Sc1nc(Nc2cc(C)[nH]n2)c2ccccc2n1,1.0
Nc1nsc2cccc(C(=O)Nc3cccc(CNC(=O)Nc4ccc(C(F)(F)F)cc4)c3)c12,0.0
CC1CCC(NC(=O)OC(C)(C)C)CN1c1cc(-c2ccc3c(N)[nH]nc3c2)nc(N)n1,1.0
O=C(O)c1ccc(Nc2ncc([N+](=O)[O-])c(NC34CC5CC(CC(O)(C5)C3)C4)n2)cc1,1.0
CCCC(=O)Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12,1.0
Cc1cc(Nc2nc(CC3(c4ncon4)CCN(C(=O)c4cccc(Cl)c4F)CC3)ccc2F)n[nH]1,1.0
C=C(C)n1c(=O)n(C(C)=O)c2cc(Br)cnc21,0.0
Nc1ncnc2sc(Br)c(-c3ccc(NC(=O)Cc4cccc(Cl)c4)cc3)c12,1.0
COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)cc1,0.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCC(N)c3ccccc3)cc21,0.0
CCOc1ccc(NC(=O)c2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)cc1,1.0
Cc1cnc(Nc2cccc3c2OCO3)nc1-c1c[nH]c(C(=O)NC(CO)c2cccc(Cl)c2)c1,1.0
Fc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2ccsc12,0.0
CC(C)CN1CCN(c2c(Br)cnc3[nH]c(-c4ccc(N(C)C)cc4)nc23)CC1,1.0
COc1ccc(S(=O)(=O)Nc2ccc3[nH]nc(-c4cccc(NC(=O)C=CC(=O)O)c4)c3c2)cc1,1.0
CN1CCN(C(=O)c2cc(Nc3ncc4cc(C=NO)n(C5CCCC5)c4n3)cn2C)CC1,1.0
CCN(CC)Cc1ccc2[nH]c(-c3n[nH]cc3Nc3cc(Cl)nc(SC)n3)nc2c1,1.0
CCc1ccc(C(=O)Nc2ncc(Nc3ncnc4cc(OCCCN5CCOCC5)c(OC)cc34)cn2)cc1,1.0
COc1ccc(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cccc34)c2)cn1,1.0
O=C(NC1CC1)c1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1,0.0
COc1ccccc1Nc1cc2[nH]c(-c3cn[nH]c3)cc2cn1,0.0
Fc1cc(F)c(-c2cn3ccsc3n2)cc1F,0.0
CC(C)OC(=O)c1cc(NC(C)(C)C(=O)Nc2nc3ccc4[nH]ncc4c3s2)ccc1Cl,1.0
Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3nccs3)ns2)n1,1.0
O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1)c1c(F)cccc1F,1.0
CCC1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1ccn(C)n1,0.0
O=C(Nc1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1)c1ccccc1,1.0
Clc1ccc(CN2CCN(c3c(Br)cnc4[nH]c(-c5ccc(CN6CCOCC6)cc5)nc34)CC2)cc1,1.0
Cc1cc(Nc2nc(Sc3cccc(Cl)c3)nc3ccccc23)n[nH]1,1.0
Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CCC(C(=O)N5CCC(F)(F)C5)C4)cc3)nn3cccc23)n[nH]1,1.0
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(Nc3ccc(N4CCCCC4)cc3)nc21,0.0
O=C(Nc1ccc(CCNc2ncnc3ccsc23)cc1)Nc1cccc(C(F)(F)F)c1,0.0
O=C(Nc1ccc(C(F)(F)F)cc1)c1nscc1NCc1cccnc1,0.0
Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(N5CCN(Cn6cccn6)CC5)nc34)CC2)no1,1.0
CN1CCC(NC(=O)c2ccc(Nc3ncc(Br)c(NC4CCCC4)n3)cc2)CC1,1.0
Clc1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,1.0
O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1C1CCOc2c(F)cccc21,1.0
CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccccc1C(F)(F)F,1.0
O=Cc1c(-c2ccc(F)cc2)nc2sc(Cl)cn12,0.0
COc1ccccc1NC(=O)Nc1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,1.0
COc1cc(Nc2ncc(C(F)(F)F)c(OC)n2)cc(OC)c1OC,1.0
Nc1nc(Nc2ccccc2)cc(-c2ccc3c(N)n[nH]c3c2)n1,1.0
O=c1[nH]c2ccccc2n1-c1nc2cc(Br)ccc2[nH]1,0.0
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc([N+](=O)[O-])cc3)n2)n[nH]1,1.0
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ccn1,1.0
Cc1cc(Nc2cc(C)c(C#N)c(SCCCCCCN)n2)n[nH]1,1.0
CC(C)(Nc1cccc(C(=O)NCCC(N)=O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,1.0
COc1ccc(C(=O)Nc2cccc(C(CCN(C)C)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1F,1.0
CC1=CN2CC(=O)NN=C2C=C1,0.0
CS(=O)(=O)Nc1ccc(NC=C2C(=O)Nc3ccccc32)cc1,0.0
Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2cc(F)ccc21,1.0
CCNc1nc(C)c(-c2ccnc(Nc3ccc(CNC(C)=O)cc3)n2)s1,1.0
CN(C)CCNC(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,1.0
O=C1c2nc3cc(-c4ccco4)nn3c(O)c2CN1Cc1ccccc1,0.0
CCS(=O)(=O)Nc1ccc2c(c1)C(=Cc1[nH]c3c(c1CCC(=O)O)C(=O)CCC3)C(=O)N2,1.0
NC(=O)c1cc(NS(=O)(=O)c2ccccc2)cc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12,0.0
CC(Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F,0.0
COc1ccc2cc(-c3n[nH]c4cccnc34)[nH]c2c1,1.0
CS(=O)(=O)c1ccc(CNCc2cc(C(=O)O)c(Nc3ccc(I)cc3F)c(F)c2F)cc1,1.0
Cc1nn(C)cc1-c1nc2c(N3CCN(Cc4ncn(C)n4)CC3)c(Cl)cnc2[nH]1,1.0
NC(=O)c1cccc2c(NCc3cccc(Nc4ccc(C(F)(F)F)cn4)c3)ncnc12,1.0
CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)s1,0.0
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)O)c5)cnc(N)c34)cc2)c1,1.0
COc1cccc(-c2cc3c(c(N)nn3C)c(=O)[nH]2)c1,0.0
Nc1nccc(-c2ccccc2)n1,0.0
O=C1CNCC2=C1C(c1cccc(Oc3ccccc3)c1)c1c[nH]nc1N2,0.0
CCC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,1.0
NS(=O)(=O)c1ccc(NN=C2C(=O)Nc3ccc(Cl)cc32)cc1,0.0
COc1cc2c(Nc3ccc(C(=O)Nc4ccccc4)s3)ncnc2cc1OCCCN1CCOCC1,1.0
Cc1cc(Nc2nc(C3CC3)cn3c(-c4cn[nH]c4)cnc23)sn1,1.0
NC(=O)c1cc(NCc2ccccc2)cc2c(NCc3ccccc3)ncnc12,1.0
COc1ccc(C(=O)Nc2cccc(C(CCN(C)C)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1,1.0
NC(=O)c1cccc2c(NC3CCc4ccccc43)ncnc12,0.0
O=C(Nc1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1)c1ccccc1Cl,0.0
O=C(O)c1cc2c(-c3ccccc3)cncc2s1,1.0
Cc1cc(Nc2nc(Sc3cccc(Cl)c3Cl)nc3ccccc23)n[nH]1,1.0
CN(C)c1ccccc1-c1nc2cccnc2[nH]1,0.0
Cc1cc(Nc2nc(Sc3ccccc3Cl)nc3ccccc23)n[nH]1,1.0
CCc1cccc(NC(=O)Nc2ccc(Oc3ccc4nc(NC(=O)OC)[nH]c4c3)cc2)c1,0.0
COc1ccc(C=NNc2[nH]nc(C)c2C(=O)Nc2ccccc2OC)cc1,0.0
CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)n2)s1,1.0
CN1CCN(C(=O)Nc2cccc(C=Cc3n[nH]c4cc(N5CCCC5)c(NS(C)(=O)=O)cc34)c2)CC1,1.0
CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cccnc3[nH]2)o1,1.0
Cc1nc(-c2ccccc2)n2nc(NCCCN3CCOCC3)ncc12,0.0
NC(=O)c1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,0.0
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)c2cc1OCCCN1CCN(C)CC1,0.0
COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)c(F)c2)c1,1.0
Nc1nccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,0.0
O=C(O)CCc1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,1.0
O=C(O)c1ccc(Nc2nccc(Nc3ccccc3Br)n2)cc1,1.0
COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,0.0
CN(c1ccc(NC(=O)NCCN2CCOCC2)cc1)c1ccnc(Nc2ccc(CS(C)(=O)=O)cc2)n1,0.0
Nc1ncnc2ncn(CC(=O)c3c[nH]c4ccccc34)c12,0.0
CN(C(=O)C1CCCCC1)c1ccc2c(c1)nc(NC(=O)c1ccc(C#N)cc1)n2C,0.0
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CCO)c5)cnc(N)c34)cc2F)c1,1.0
FC(F)(F)c1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cn3)nc2c1,0.0
Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(N4CCN(C)CC4)ncc32)cc1,1.0
COc1ccc(Cn2nc(Nc3cc(C)[nH]n3)c3ccccc3c2=O)cc1,1.0
NC(=O)c1cccc2c(NCc3cccc(NC(=O)C4=CCC(N5CCOCC5)C=C4)c3)ncnc12,1.0
CN(C)c1cccc(-c2nc3cccnc3[nH]2)c1,0.0
CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccc(C)cc1,1.0
CS(=O)(=O)c1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,1.0
Fc1c(OC2CCC(Cc3cccc(Nc4cc[nH]n4)n3)(c3nnco3)CC2)cccc1C(F)(F)F,1.0
CN(C)CCOc1cccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,1.0
Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5ccn(C)n5)nc34)CC2)no1,1.0
O=c1[nH]nc(C2(Cc3cccc(Nc4cc[nH]n4)n3)CCC(S(=O)(=O)c3cccc(Cl)c3Cl)CC2)o1,1.0
COc1ccc(C(=O)NCCN(C)C)cc1-c1cc2c(NC(C)c3ccccc3)ncnc2s1,0.0
Cc1ccc(Nc2cc(Nc3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(C)n2)cc1,0.0
Cc1cc(-n2cc(-c3ccccc3NCc3ccncc3)nn2)ccc1C(F)(F)F,0.0
FC(F)(F)Oc1ccc(-n2cc(-c3ccccc3NCc3ccncc3)nn2)cc1,0.0
CCOC(=O)N1CCN(CCOc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)CC1,1.0
CCC(C)C(=O)Nc1cccc(C(C)Nc2ncnc3c(C(N)=O)cccc23)c1,1.0
O=C(CS(=O)(=O)c1ccc(Cl)cc1)NN=Cc1cc(C(=O)O)c(Nc2ccc(I)cc2F)c(F)c1F,0.0
CC(Oc1cc(-c2cnn(C)c2)cc2nscc12)C1CNC(=O)C1,1.0
O=Cc1c(-c2ccc(F)c([N+](=O)[O-])c2)nc2sc(Cl)cn12,0.0
NC(=O)c1cccc2c(NC3CCCc4ccccc43)ncnc12,0.0
O=C(Nc1ccccc1)Nc1ccc(-c2nn(CC(F)(F)F)cc2-c2ccnc3[nH]ccc23)cc1,0.0
O=C(c1cccc(Cl)c1Cl)N1CCN(Cc2cccc(Nc3nccs3)c2)CC1,1.0
CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)CC(F)(F)F)c1,1.0
Cc1cc(Nc2nc(Sc3ccc(Cl)c(Cl)c3)nc3ccccc23)n[nH]1,1.0
COc1cccc(-n2ncc3c(NN=Cc4ccncc4)ncnc32)c1,0.0
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,1.0
NC(=O)c1cccc2c(NCc3cccc(Nc4ncccn4)c3)ncnc12,1.0
N#Cc1cc(F)ccc1-c1ccc(CSc2nnc(-c3ccc4c(c3)OCCO4)o2)cc1,0.0
NCCN1C(=O)SC(=CCCC2CCCCC2)C1=O,0.0
Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,0.0
O=Cc1c(-c2cc(Cl)sc2Cl)nc2ccccn12,0.0
O=C1NC(=S)NC(=O)C1=Cc1ccc(-c2ccc(C(=O)O)c(O)c2)o1,1.0
CCCCN(C)c1nc(NCCc2ccccc2OC)nc(NCCc2c[nH]c3ncccc23)n1,1.0
CN(C)CCNC(=O)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(Br)cc2)c1,1.0
COc1cccc(C(CN(C)C)Nc2ncnc3c(C(N)=O)cccc23)c1,1.0
COCC1COc2ccc(-c3nnc(SCc4ccc(-c5ccccc5C#N)cc4)o3)cc2O1,0.0
NC(=O)c1ccc(Nc2nccc(Nc3ccccc3C(N)=O)n2)cc1,1.0
COC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(S(C)(=O)=O)CC3)n2)cc1,1.0
NC(=O)c1cccc2c(NC(CCN3CCCC3)c3cccc(Nc4ccccn4)c3)ncnc12,1.0
CN(C)c1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)cc1,1.0
CC(C)(C)c1ccc(C(=O)Nc2n[nH]c3c2CN(C(=O)Cc2cccs2)C3)cc1,1.0
CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)C1=CCCC(NC(=O)c2c(F)cccc2F)=C1,1.0
COc1cc(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cccc34)c2)ccn1,1.0
CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)CC1,0.0
O[S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6ccccc6)c(F)c5)c4c3)o2)CC1,0.0
COc1cccc(-c2nc3cccnc3[nH]2)c1,0.0
O=c1[nH]cnc2c1sc1c(Cl)ccc(Cl)c12,0.0
c1cncc(-c2cn3ccnc3c(Nc3ccc(N4CCOCC4)cc3)n2)c1,0.0
Cc1cc(Nc2nn(Cc3ccc([N+](=O)[O-])cc3)c(=O)c3ccccc23)n[nH]1,1.0
NS(=O)(=O)c1cccc(Nc2cc(-c3ccc(F)cc3)n[nH]2)c1,0.0
NC(=O)c1cccc2c(NC3c4ccccc4CC3O)ncnc12,0.0
NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccccc4C(F)(F)F)c3)ncnc12,1.0
CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(CN4CCN(C)CC4)cc3)nc1-2,0.0
Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,1.0
c1ccc2[nH]c(-c3cc[nH]n3)nc2c1,1.0
CCCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2c1,1.0
CCCc1ccc(N=C2SC(=Cc3ccncc3)C(=O)N2C)cc1,0.0
Cn1nc(C(N)=O)c2c1-c1nc(NCc3ccc(Br)cc3)ncc1CC2,0.0
COc1ccc(Nc2nc(N)n(-c3ccccn3)n2)cc1OC,1.0
COc1ccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)cc1,1.0
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,1.0
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(S(N)(=O)=O)cc3)n2)n[nH]1,1.0
Nc1n[nH]c2c3c([nH]c(=O)c12)CCCC3,0.0
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,0.0
COc1ccccc1Nc1ccnc(Nc2ccccc2)n1,1.0
COC(=O)c1cnc(Nc2cnc(C#N)cn2)cc1NCC1CCNCC1,0.0
O=S(=O)(Nc1ccc2c(c1)C(=NO)c1ccccc1-2)c1ccccc1F,1.0
COc1ccc2[nH]c(-c3cccc4c3C(=O)NC4=O)cc2c1,0.0
CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C(C)(C)C)CC3)n2)cc1,1.0
FC(F)(F)c1cccc(-c2nnc3ccc(NC4CCNCC4)nn23)c1,1.0
NC(=O)c1cccc2c(NCc3cc(F)cc(Cl)c3)ncnc12,1.0
O=C(Nc1ccc(Oc2ccc3[nH]c(NC(=O)c4ccco4)nc3c2)cc1)Nc1cc(C(F)(F)F)ccc1F,0.0
CN(C)CC(Nc1ncnc2c(C(N)=O)cc(OC3CCC3)cc12)c1cccc(F)c1,1.0
